Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
OCTH 201B (Section 80),40511,Fully Online,Advanced Field Work Experience,,6.0,SUP,TBA,TBA,Cesar Arada,ONLINE,08/21/23-12/06/23,42,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 201B (Section 81),51112,Fully Online,Advanced Field Work Experience,,6.0,SUP,TBA,TBA,Cesar Arada,ONLINE,08/21/23-12/06/23,1,,2023,Fall
OCTH 210 (Section 81),50982,Fully Online,Seminar in Occupational Therapy,,2.0,LEC,W,05:00PM-06:45PM,Rochelle Mclaughlin,ONLINE,08/21/23-12/06/23,8,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
OCTH 211 (Section 01),40834,In Person,Historical and Theoretical Foundations of Occupational Therapy,,3.0,LEC,M,01:30PM-04:15PM,Graham Teaford,CCB101,08/21/23-12/06/23,7,RO - Not available to Open University students.,2023,Fall
OCTH 211 (Section 02),40835,In Person,Historical and Theoretical Foundations of Occupational Therapy,,3.0,LEC,W,09:00AM-11:45AM,Graham Teaford,CCB115,08/21/23-12/06/23,6,RO - Not available to Open University students.,2023,Fall
OCTH 211 (Section 03),41537,In Person,Historical and Theoretical Foundations of Occupational Therapy,,3.0,LEC,W,01:30PM-04:15PM,Chiao-Ju Fang,SH312,08/21/23-12/06/23,6,RO - Not available to Open University students.,2023,Fall
OCTH 212 (Section 02),44502,In Person,Occupations through the Lifespan,,3.0,LEC,M,01:30PM-04:15PM,Wendy Lucas,CCB115,08/21/23-12/06/23,5,RO - Not available to Open University students.,2023,Fall
OCTH 212 (Section 03),44503,In Person,Occupations through the Lifespan,,3.0,LEC,R,09:00AM-11:45AM,Bonnie Dundee,CCB101,08/21/23-12/06/23,9,RO - Not available to Open University students.,2023,Fall
OCTH 212 (Section 04),50669,In Person,Occupations through the Lifespan,,3.0,LEC,T,01:30PM-04:15PM,Choi Chio,CCB101,08/21/23-12/06/23,5,RO - Not available to Open University students.,2023,Fall
OCTH 221 (Section 01),48599,In Person,Occupational Analysis,,3.0,SEM,T,01:30PM-04:15PM,Yvonne Golembeski,CCB210,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 221 (Section 02),43234,In Person,Occupational Analysis,,3.0,SEM,M,01:30PM-04:15PM,Yvonne Golembeski,CCB210,08/21/23-12/06/23,6,RO - Not available to Open University students.,2023,Fall
OCTH 221 (Section 03),44507,In Person,Occupational Analysis,,3.0,SEM,W,09:00AM-11:45AM,Katrina Long,CCB210,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 221 (Section 05),50645,In Person,Occupational Analysis,,3.0,SEM,R,05:00PM-07:45PM,Graham Teaford,CCB210,08/21/23-12/06/23,6,RO - Not available to Open University students.,2023,Fall
OCTH 222 (Section 01),40836,In Person,Functional Kinesiology for Occupational Therapists,,3.0,SEM,TR,09:00AM-10:15AM,Alison George,CCB209,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 222 (Section 02),40837,In Person,Functional Kinesiology for Occupational Therapists,,3.0,SEM,TR,10:30AM-11:45AM,Alison George,CCB209,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 224 (Section 01),48073,In Person,Occupational Therapy Practice in the Community I,,3.0,LEC,T,09:00AM-11:45AM,Lynne Andonian,CCB101,08/21/23-12/06/23,7,RO - Not available to Open University students.,2023,Fall
OCTH 224 (Section 03),48711,In Person,Occupational Therapy Practice in the Community I,,3.0,LEC,W,01:30PM-04:15PM,Megan Chang,CCB115,08/21/23-12/06/23,7,RO - Not available to Open University students.,2023,Fall
OCTH 224 (Section 04),50670,In Person,Occupational Therapy Practice in the Community I,,3.0,LEC,M,09:00AM-11:45AM,Lynne Andonian,CCB115,08/21/23-12/06/23,5,RO - Not available to Open University students.,2023,Fall
OCTH 226 (Section 02),46915,In Person,Occupational Therapy with Children,,3.0,SEM,F,09:00AM-11:45AM,Hiral Khatri,CCB209,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 226 (Section 03),50539,In Person,Occupational Therapy with Children,,3.0,SEM,W,01:30PM-04:15PM,Melisa Kaye,CCB210,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 233 (Section 01),41069,In Person,Professional Development II,,3.0,LEC,M,09:00AM-11:45AM,Luis Arabit,CCB101,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 233 (Section 02),41769,In Person,Professional Development II,,3.0,LEC,W,01:30PM-04:15PM,Katrina Long,CCB101,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 233 (Section 03),43673,In Person,Professional Development II,,3.0,LEC,R,01:30PM-04:15PM,Luis Arabit,CCB101,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 234 (Section 01),41015,In Person,Occupational Therapy Practice in the Community II,,3.0,SEM,T,09:00AM-11:45AM,Sarah Mcpeak,HB206,08/21/23-12/06/23,4,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 234 (Section 02),41016,In Person,Occupational Therapy Practice in the Community II,,3.0,SEM,T,01:30PM-04:15PM,Alison George,HB206,08/21/23-12/06/23,1,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 236 (Section 01),44366,In Person,Occupational Therapy with Youth,,3.0,SEM,M,09:00AM-11:45AM,Christine Haworth,CCB209,08/21/23-12/06/23,1,RO - Not available to Open University students.,2023,Fall
OCTH 236 (Section 02),44367,In Person,Occupational Therapy with Youth,,3.0,SEM,M,01:30PM-04:15PM,Melisa Kaye,CCB209,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 246 (Section 01),41582,In Person,Occupational Therapy with Young Adults,,3.0,SEM,W,09:00AM-11:45AM,Deborah Bolding,CCB209,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 246 (Section 02),41772,In Person,Occupational Therapy with Young Adults,,3.0,SEM,W,01:30PM-04:15PM,Deborah Bolding,CCB209,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 256 (Section 01),41363,In Person,Occupational Therapy with Middle Aged Adults,,3.0,SEM,R,09:00AM-11:45AM,Luis Arabit,CCB210,08/21/23-12/06/23,0,RO - Not available to Open University students.,2023,Fall
OCTH 256 (Section 02),44368,In Person,Occupational Therapy with Middle Aged Adults,,3.0,SEM,R,01:30PM-04:15PM,Katrina Long,CCB210,08/21/23-12/06/23,1,RO - Not available to Open University students.,2023,Fall
OCTH 275 (Section 01),41017,In Person,Evidence Based Practice in Occupational Therapy,,3.0,SEM,M,09:00AM-11:45AM,Megan Chang,HB408,08/21/23-12/06/23,5,RO - Not available to Open University students.,2023,Fall
OCTH 275 (Section 02),41018,In Person,Evidence Based Practice in Occupational Therapy,,3.0,SEM,T,09:00AM-11:45AM,Chiao-Ju Fang,CCB210,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 275 (Section 03),48134,In Person,Evidence Based Practice in Occupational Therapy,,3.0,SEM,W,09:00AM-11:45AM,Megan Chang,CCB101,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 276 (Section 01),48608,In Person,Practicum and Seminar 1A,,3.0,SEM,R,01:00PM-03:05PM,Lesley Paige,HB206,08/21/23-12/06/23,5,RO - Not available to Open University students.,2023,Fall
OCTH 276 (Section 02),48613,In Person,Practicum and Seminar 1A,,3.0,LAB,TBA,TBA,Lesley Paige,,08/21/23-12/06/23,5,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 276 (Section 05),50647,In Person,Practicum and Seminar 1A,,3.0,SEM,T,05:00PM-07:05PM,Choi Chio,CCB210,08/21/23-12/06/23,6,RO - Not available to Open University students.,2023,Fall
OCTH 276 (Section 06),50646,In Person,Practicum and Seminar 1A,,3.0,LAB,TBA,TBA,Choi Chio,,08/21/23-12/06/23,6,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 286 (Section 01),40227,In Person,Practicum and Seminar 1B,,4.0,SEM,TR,09:00AM-10:15AM,Karen Pickett,CCB115,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
OCTH 286 (Section 02),40228,In Person,Practicum and Seminar 1B,,4.0,SUP,TR,10:30AM-11:45AM,Karen Pickett,CCB115,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
OCTH 286 (Section 03),45528,In Person,Practicum and Seminar 1B,,4.0,SEM,TR,01:30PM-02:45PM,Michelle Tipton-Burton,CCB115,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 286 (Section 04),45529,In Person,Practicum and Seminar 1B,,4.0,SUP,TR,03:00PM-04:15PM,Michelle Tipton-Burton,CCB222,08/21/23-12/06/23,3,RO - Not available to Open University students.,2023,Fall
OCTH 286 (Section 05),45530,In Person,Practicum and Seminar 1B,,4.0,SEM,T,03:00PM-05:45PM,Courtney Boitano,CCB115,08/21/23-12/06/23,2,RO - Not available to Open University students.,2023,Fall
OCTH 286 (Section 06),45531,In Person,Practicum and Seminar 1B,,4.0,SUP,R,01:00PM-03:45PM,Courtney Boitano,,08/21/23-12/06/23,2,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 286 (Section 07),45532,In Person,Practicum and Seminar 1B,,4.0,SEM,R,12:30PM-03:15PM,Alison George,,08/21/23-12/06/23,2,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 286 (Section 08),45533,In Person,Practicum and Seminar 1B,,4.0,SUP,F,09:30AM-12:15PM,Alison George,HB206,08/21/23-12/06/23,3,,2023,Fall
"LA - Class meets at off-campus location, students must arrange own transportation.",,,,,,,,,,,,,,2023,Fall
OCTH 298 (Section 01),40460,In Person,Supervised Study in Occupational Therapy,,1.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,40,,2023,Fall
OCTH 298 (Section 02),41075,In Person,Supervised Study in Occupational Therapy,,2.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,16,,2023,Fall
OCTH 298 (Section 03),41076,In Person,Supervised Study in Occupational Therapy,,3.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,16,,2023,Fall
OCTH 298 (Section 04),41467,In Person,Supervised Study in Occupational Therapy,,1.0,SUP,TBA,TBA,Staff,,08/21/23-12/06/23,40,,2023,Fall
OCTH 515 (Section 01),47837,In Person,Occupational Therapy Doctorate Exploration II,,2.0,LEC,W,01:30PM-03:15PM,Courtney Boitano,HB206,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
OCTH 524 (Section 01),49297,In Person,Occupational Therapy Practice in the Community,,2.0,SEM,T,09:00AM-10:45AM,Courtney Boitano,HB202,08/21/23-12/06/23,4,,2023,Fall
OCTH 526 (Section 02),50648,In Person,Occupational Therapy with Children,,3.0,SEM,R,05:00PM-07:45PM,Uyen Nguyen,CCB209,08/21/23-12/06/23,5,RO - Not available to Open University students.,2023,Fall
OCTH 533 (Section 01),48066,In Person,Professional Development - Leadership,,3.0,SEM,R,09:00AM-11:45AM,Kathryn Wise,HB206,08/21/23-12/06/23,4,RO - Not available to Open University students.,2023,Fall
