Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
MUSC 60E (Section 02),43597,In Person,ENS: Jazz Singers,,1.0,ACT,T,06:00PM-08:00PM,Andrew Hathaway,MUS182,08/21/23-12/06/23,11,,2023,Fall
MUSC 60F (Section 01),40876,In Person,ENS: Small Jazz Ensembles,,1.0,ACT,TBA,TBA,Jason Lewis,,08/21/23-12/06/23,0,RA - Requires consent of instructor.,2023,Fall
MUSC 60F (Section 03),41736,In Person,ENS: Small Jazz Ensembles,,1.0,ACT,TBA,TBA,Jonathan Dryden,,08/21/23-12/06/23,0,RA - Requires consent of instructor.,2023,Fall
MUSC 60H (Section 01),40877,In Person,ENS: Percussion Ensemble,,1.0,ACT,T,06:00PM-07:50PM,Divesh Karamchandani,MUS176,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 60J (Section 03),43770,In Person,ENS: String Ensemble,,1.0,ACT,R,03:30PM-05:20PM,Catalina Barraza,MUS160,08/21/23-12/06/23,8,,2023,Fall
MUSC 60K (Section 01),42023,In Person,ENS: Brass Ensemble,,1.0,ACT,TBA,TBA,John Freeman,,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 60K (Section 02),40933,In Person,ENS: Brass Ensemble,,1.0,ACT,F,10:30AM-12:20PM,Thomas Hornig,MUS150,08/21/23-12/06/23,14,RA - Requires consent of instructor.,2023,Fall
MUSC 60L (Section 01),40880,In Person,ENS: Woodwind Ensemble,,1.0,ACT,TBA,TBA,Ray Furuta,,08/21/23-12/06/23,8,RA - Requires consent of instructor.,2023,Fall
MUSC 60L (Section 02),51029,In Person,ENS: Woodwind Ensemble,,1.0,ACT,TBA,TBA,Steve Sanchez,,08/21/23-12/06/23,1,,2023,Fall
MUSC 60M (Section 01),40881,In Person,ENS: Saxophone Ensemble,,1.0,ACT,T,07:00PM-09:00PM,Michael Hernandez,MUS150,08/21/23-12/06/23,7,RA - Requires consent of instructor.,2023,Fall
MUSC 60O (Section 01),40882,In Person,ENS: Trombone Ensemble,,1.0,ACT,F,08:30AM-10:20AM,Thomas Hornig,MUS150,08/21/23-12/06/23,9,RA - Requires consent of instructor.,2023,Fall
MUSC 61 (Section 01),40887,In Person,REP: Styles and Interpretation of Opera I,,1.0,ACT,TBA,TBA,Simona Snitkovskaya,,08/21/23-12/06/23,13,RA - Requires consent of instructor.,2023,Fall
MUSC 63 (Section 01),40888,In Person,REP:Styles and Interpretation of Opera II,,1.0,ACT,TBA,TBA,Simona Snitkovskaya,,08/21/23-12/06/23,13,RA - Requires consent of instructor.,2023,Fall
MUSC 8 (Section 60),43829,In Person,The Artist's Way,GE: E,3.0,LEC,TR,01:30PM-02:45PM,Ray Furuta,MUS160,08/21/23-12/06/23,0,,2023,Fall
MUSC 8 (Section 61),50120,In Person,The Artist's Way,GE: E,3.0,LEC,MW,04:00PM-05:15PM,Richard Vandivier,MUS210,08/21/23-12/06/23,2,,2023,Fall
MUSC 9 (Section 62),50323,In Person,Music Fundamentals,,3.0,SEM,MW,09:30AM-10:20AM,Karen Yu,MUS160,08/21/23-12/06/23,6,,2023,Fall
MUSC 9 (Section 63),50324,In Person,Music Fundamentals,,3.0,ACT,MW,10:30AM-11:20AM,Karen Yu,MUS160,08/21/23-12/06/23,6,,2023,Fall
NUCS 126 (Section 01),50053,In Person,Introduction to Nuclear Science,,3.0,SEM,MW,12:00PM-01:15PM,Nicholas Esker,DH250,08/21/23-12/06/23,37,,2023,Fall
NUFS 10 (Section 01),45409,In Person,Basic Life Skills,GE: E,3.0,LEC,M,12:00PM-01:40PM,Jamie Kubota,CCB122,08/21/23-12/06/23,1,,2023,Fall
NUFS 10 (Section 02),45410,In Person,Basic Life Skills,,0,ACT,M,01:45PM-03:30PM,Jamie Kubota,CCB122,08/21/23-12/06/23,1,,2023,Fall
NUFS 100W (Section 80),48642,Fully Online,Writing Workshop,WID,3.0,LEC,TBA,TBA,Mary Hall,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 100W (Section 81),48643,Fully Online,Writing Workshop,WID,3.0,LEC,TBA,TBA,Mary Hall,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 101A (Section 01),41574,In Person,Food Science,,4.0,LEC,TR,10:30AM-11:45AM,Xi Feng,CL302,08/21/23-12/06/23,0,,2023,Fall
NUFS 101A (Section 02),41575,In Person,Food Science,,0,LAB,M,09:00AM-11:45AM,Xi Feng,CCB125,08/21/23-12/06/23,3,,2023,Fall
NUFS 101A (Section 03),41684,In Person,Food Science,,0,LAB,T,12:00PM-02:45PM,Xi Feng,CCB125,08/21/23-12/06/23,0,,2023,Fall
NUFS 103 (Section 01),41939,In Person,Food Processing and Packaging I,,2.0,SEM,R,08:30AM-10:10AM,Gabriela John Swamy,CCB122,08/21/23-12/06/23,1,,2023,Fall
NUFS 103L (Section 01),40859,In Person,Food Processing Laboratory,,1.0,LAB,R,12:00PM-02:45PM,Gabriela John Swamy,CCB216,08/21/23-12/06/23,2,,2023,Fall
NUFS 105 (Section 01),48676,In Person,Current Issues in Nutrition,,3.0,LEC,TR,01:30PM-02:45PM,Mi Zhou,CL302,08/21/23-12/06/23,8,,2023,Fall
NUFS 106A (Section 01),41228,In Person,Human Nutrition in the Life Span,,3.0,LEC,TR,09:00AM-10:15AM,Jacqueline Bergman,CCB102,08/21/23-12/06/23,11,,2023,Fall
NUFS 106A (Section 02),42010,In Person,Human Nutrition in the Life Span,,3.0,LEC,TR,10:30AM-11:45AM,Laurie Steinberg,BBC201,08/21/23-12/06/23,25,,2023,Fall
NUFS 106B (Section 01),42408,In Person,Research Methodology in Nutrition and Food Science,,3.0,LEC,TR,01:30PM-02:45PM,Jacqueline Bergman,CCB102,08/21/23-12/06/23,9,,2023,Fall
NUFS 109 (Section 01),40142,In Person,Advanced Nutrition,,3.0,LEC,TR,10:30AM-11:45AM,Jacqueline Bergman,CCB102,08/21/23-12/06/23,0,,2023,Fall
NUFS 110A (Section 01),43726,In Person,Medical Nutrition Therapy,,3.0,SEM,M,12:00PM-01:40PM,Kasuen Mauldin,BBC201,08/21/23-12/06/23,0,,2023,Fall
NUFS 110A (Section 02),43727,In Person,Medical Nutrition Therapy,,0,ACT,W,12:00PM-01:45PM,Kasuen Mauldin,BBC201,08/21/23-12/06/23,0,,2023,Fall
NUFS 111 (Section 01),42409,In Person,Foodservice Production Management,,3.0,LEC,T,09:00AM-10:40AM,Jamie Kubota,CCB122,08/21/23-12/06/23,25,,2023,Fall
NUFS 111 (Section 02),42410,In Person,Foodservice Production Management,,0,LAB,T,10:40AM-01:25PM,Jamie Kubota,CCB122,08/21/23-12/06/23,5,,2023,Fall
NUFS 113 (Section 01),44067,In Person,Foodservice Systems: Mgmt a Proc,,3.0,SEM,M,10:00AM-11:40AM,Natsuko Tsuji,IS230,08/21/23-12/06/23,18,,2023,Fall
NUFS 113 (Section 02),44068,In Person,Foodservice Systems: Mgmt a Proc,,0,LAB,W,09:00AM-11:45AM,Natsuko Tsuji,IS230,08/21/23-12/06/23,18,,2023,Fall
NUFS 114A (Section 01),42417,In Person,Community Nutrition for Majors,,3.0,LEC,MW,10:30AM-11:45AM,Susan Chen,CCB102,08/21/23-12/06/23,25,,2023,Fall
NUFS 114B (Section 01),50676,Fully Online,Community Nutrition (non-majors),GE: S,3.0,LEC,TBA,TBA,Karen Harvey,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 115 (Section 01),40625,In Person,Issues in Food Toxicology,GE: R,3.0,SEM,TR,09:00AM-10:15AM,Irene Chou,BBC225,08/21/23-12/06/23,6,,2023,Fall
NUFS 115 (Section 02),40895,In Person,Issues in Food Toxicology,GE: R,3.0,SEM,TR,10:30AM-11:45AM,Irene Chou,BBC225,08/21/23-12/06/23,0,,2023,Fall
NUFS 116 (Section 01),48734,In Person,Aging and Nutrition,,3.0,LEC,R,03:00PM-05:45PM,Caroline Haas,CCB102,08/21/23-12/06/23,3,,2023,Fall
NUFS 123 (Section 01),40919,In Person,Nutrition for Sport,,3.0,SEM,W,03:00PM-05:45PM,Izzie Brown,CL302,08/21/23-12/06/23,25,,2023,Fall
NUFS 135 (Section 01),49476,In Person,Health Issues in a Multicultural Society,GE: S,3.0,LEC,M,03:00PM-05:45PM,Vicky Gomez,CL310,08/21/23-12/06/23,41,,2023,Fall
NUFS 135 (Section 02),49477,In Person,Health Issues in a Multicultural Society,GE: S,3.0,LEC,W,12:00PM-02:45PM,Nikole Trainor,CL302,08/21/23-12/06/23,36,,2023,Fall
NUFS 135 (Section 03),49478,In Person,Health Issues in a Multicultural Society,GE: S,3.0,LEC,R,06:00PM-08:45PM,Nikole Trainor,YUH243,08/21/23-12/06/23,38,,2023,Fall
NUFS 139 (Section 80),48740,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TR,10:30AM-11:45AM,Lisa Chaudoin,ONLINE,08/21/23-12/06/23,5,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 81),48751,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Kathleen Cahill,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 83),48753,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Ashlee Gossard,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 84),48754,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Ashlee Gossard,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 85),48755,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Karen Harvey,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 86),48756,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Karen Harvey,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 87),48757,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Karen Harvey,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 88),48758,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Eileen Mackusick,ONLINE,08/21/23-12/06/23,4,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 139 (Section 90),48760,Fully Online,Hunger and Environmental Nutrition,GE: R,3.0,SEM,TBA,TBA,Andrea Whitson,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 01),48768,In Person,Food Culture: Consuming Passions,GE: V,3.0,LEC,W,04:00PM-06:45PM,Natsuko Tsuji,IS230,08/21/23-12/06/23,8,,2023,Fall
NUFS 144 (Section 02),48769,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,R,05:00PM-07:45PM,Roberta Ritter Spier,ONLINE,08/21/23-12/06/23,19,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 03),48770,In Person,Food Culture: Consuming Passions,GE: V,3.0,LEC,TR,09:00AM-10:15AM,Laurie Steinberg,BBC201,08/21/23-12/06/23,3,,2023,Fall
NUFS 144 (Section 80),48771,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Kathleen Cahill,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 82),48773,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Natsuko Tsuji,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 83),48774,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Karen Harvey,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 84),48775,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Kathleen Cahill,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 85),48776,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Deepa Singamsetti,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 86),48777,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Deepa Singamsetti,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 87),48778,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Stephanie Spencer,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 88),48779,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Laurie Steinberg,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 89),48780,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Andrea Whitson,ONLINE,08/21/23-12/06/23,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
NUFS 144 (Section 91),48782,Fully Online,Food Culture: Consuming Passions,GE: V,3.0,LEC,TBA,TBA,Lesley Wiley,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
