Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
KIN 2A (Section 04),44078,In Person,Beginning Swimming,PE: PhysEd,1.0,ACT,TR,08:30AM-09:20AM,Christian May,SPXE180,08/21/23-12/06/23,3,,2023,Fall
KIN 2A (Section 06),50077,In Person,Beginning Swimming,PE: PhysEd,1.0,ACT,TR,10:30AM-11:20AM,Christian May,SPXE180,08/21/23-12/06/23,0,,2023,Fall
KIN 2B (Section 01),41648,In Person,Intermediate Swimming,PE: PhysEd,1.0,ACT,MW,10:30AM-11:20AM,Christian May,SPXE180,08/21/23-12/06/23,0,"PW - Prerequisites, skills or materials are required. Consult the course description or contact department office.",2023,Fall
KIN 2B (Section 03),48609,In Person,Intermediate Swimming,PE: PhysEd,1.0,ACT,TR,09:30AM-10:20AM,Christian May,SPXE180,08/21/23-12/06/23,0,,2023,Fall
KIN 2C (Section 01),41649,In Person,Advanced Swimming,PE: PhysEd,1.0,ACT,MW,10:30AM-11:20AM,Christian May,SPXE180,08/21/23-12/06/23,0,"PW - Prerequisites, skills or materials are required. Consult the course description or contact department office.",2023,Fall
KIN 3 (Section 01),46763,In Person,Water Polo,PE: PhysEd,1.0,ACT,F,09:00AM-10:50AM,Nicholas Marchione,SPXE180,08/21/23-12/06/23,5,"PW - Prerequisites, skills or materials are required. Consult the course description or contact department office.",2023,Fall
KIN 30 (Section 01),40232,In Person,Pilates,PE: PhysEd,1.0,ACT,F,09:30AM-11:20AM,Junko Linafelter,SPXE178,08/21/23-12/06/23,1,,2023,Fall
KIN 30 (Section 02),40233,In Person,Pilates,PE: PhysEd,1.0,ACT,F,11:30AM-01:20PM,Junko Linafelter,SPXE178,08/21/23-12/06/23,1,,2023,Fall
KIN 30 (Section 03),40462,In Person,Pilates,PE: PhysEd,1.0,ACT,TR,12:30PM-01:20PM,Junko Linafelter,SPXE178,08/21/23-12/06/23,1,,2023,Fall
KIN 30 (Section 04),41936,In Person,Pilates,PE: PhysEd,1.0,ACT,TR,01:30PM-02:20PM,Junko Linafelter,SPXE178,08/21/23-12/06/23,1,,2023,Fall
KIN 30 (Section 05),41937,In Person,Pilates,PE: PhysEd,1.0,ACT,F,07:30AM-09:20AM,Junko Linafelter,SPXE178,08/21/23-12/06/23,2,,2023,Fall
KIN 30 (Section 06),46844,In Person,Pilates,PE: PhysEd,1.0,ACT,TR,02:30PM-03:20PM,Barani Win,YUH208,08/21/23-12/06/23,0,,2023,Fall
KIN 30 (Section 07),48710,In Person,Pilates,PE: PhysEd,1.0,ACT,TR,03:30PM-04:20PM,Barani Win,YUH208,08/21/23-12/06/23,1,,2023,Fall
KIN 30 (Section 80),51005,Fully Online,Pilates,PE: PhysEd,1.0,ACT,TBA,TBA,Angelique Batt,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
KIN 30 (Section 81),51006,Fully Online,Pilates,PE: PhysEd,1.0,ACT,TBA,TBA,Angelique Batt,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
KIN 31 (Section 01),46764,In Person,Body Sculpting,PE: PhysEd,1.0,ACT,TR,12:30PM-01:20PM,Miles Pascal-Gonzales,SPXC107A,08/21/23-12/06/23,1,,2023,Fall
KIN 31 (Section 02),46765,Fully Online,Body Sculpting,PE: PhysEd,1.0,ACT,TBA,TBA,Angelique Batt,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
KIN 31 (Section 03),49299,In Person,Body Sculpting,PE: PhysEd,1.0,ACT,MW,11:30AM-12:20PM,Miles Pascal-Gonzales,SPXC107A,08/21/23-12/06/23,2,,2023,Fall
KIN 32 (Section 01),46766,In Person,Aerobics,PE: PhysEd,1.0,ACT,MW,11:30AM-12:20PM,Nao Kaizaki,SPXE178,08/21/23-12/06/23,5,,2023,Fall
KIN 32 (Section 02),49300,In Person,Aerobics,PE: PhysEd,1.0,ACT,TR,08:30AM-09:20AM,Alesha Garcia,SPXC107A,08/21/23-12/06/23,3,,2023,Fall
KIN 32 (Section 03),49301,In Person,Aerobics,PE: PhysEd,1.0,ACT,TR,09:30AM-10:20AM,Alesha Garcia,SPXC107A,08/21/23-12/06/23,2,,2023,Fall
KIN 34 (Section 01),46781,In Person,Step Training,PE: PhysEd,1.0,ACT,TR,10:30AM-11:20AM,Farzaneh Ghiasvand,SPXC107A,08/21/23-12/06/23,0,,2023,Fall
KIN 34 (Section 02),46782,In Person,Step Training,PE: PhysEd,1.0,ACT,TR,11:30AM-12:20PM,Alesha Garcia,SPXC107A,08/21/23-12/06/23,1,,2023,Fall
KIN 34 (Section 80),48712,Fully Online,Step Training,PE: PhysEd,1.0,ACT,TBA,TBA,Angelique Batt,ONLINE,08/21/23-12/06/23,2,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
KIN 34 (Section 81),51007,Fully Online,Step Training,PE: PhysEd,1.0,ACT,TBA,TBA,Angelique Batt,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
KIN 35A (Section 01),40614,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,MW,07:30AM-08:20AM,Richard Montgomery,YUH126,08/21/23-12/06/23,2,,2023,Fall
KIN 35A (Section 02),41163,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,MW,10:30AM-11:20AM,Richard Montgomery,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 35A (Section 03),41164,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,MW,11:30AM-12:20PM,James Fonda,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 35A (Section 05),41650,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,MW,03:30PM-04:20PM,James Fonda,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 35A (Section 06),41651,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,TR,07:30AM-08:20AM,Stanley Butler,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 35A (Section 07),41667,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,TR,08:30AM-09:20AM,Stanley Butler,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 35A (Section 08),41716,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,TR,09:30AM-10:20AM,Stanley Butler,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 35A (Section 09),42348,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,TR,02:30PM-03:20PM,Lee Pate,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 35A (Section 10),49977,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,TR,10:30AM-11:20AM,Nicholas Marchione,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 35A (Section 11),49988,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,TR,11:30AM-12:20PM,Nicholas Marchione,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 35A (Section 12),51008,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,MW,01:30PM-02:20PM,Alesha Garcia,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 35A (Section 13),51009,In Person,Beginning Weight Training,PE: PhysEd,1.0,ACT,MW,02:30PM-03:20PM,Alesha Garcia,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 35B (Section 01),40235,In Person,Intermediate Weight Training,PE: PhysEd,1.0,ACT,MW,08:30AM-09:20AM,Richard Montgomery,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 35B (Section 02),40236,In Person,Intermediate Weight Training,PE: PhysEd,1.0,ACT,MW,09:30AM-10:20AM,Richard Montgomery,YUH126,08/21/23-12/06/23,4,,2023,Fall
KIN 36 (Section 01),44183,In Person,Conditioning through Cross Training,PE: PhysEd,1.0,ACT,TR,03:30PM-04:20PM,Lee Pate,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 36 (Section 02),44184,In Person,Conditioning through Cross Training,PE: PhysEd,1.0,ACT,TR,04:30PM-05:20PM,Lee Pate,YUH126,08/21/23-12/06/23,0,,2023,Fall
KIN 36 (Section 03),44185,In Person,Conditioning through Cross Training,PE: PhysEd,1.0,ACT,TR,05:30PM-06:20PM,Lee Pate,YUH126,08/21/23-12/06/23,1,,2023,Fall
KIN 36 (Section 80),46784,Fully Online,Conditioning through Cross Training,PE: PhysEd,1.0,ACT,TBA,TBA,Lee Pate,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
KIN 37 (Section 01),40237,In Person,Fitness Walking,PE: PhysEd,1.0,ACT,MW,02:30PM-03:20PM,James Fonda,SPXC107A,08/21/23-12/06/23,0,,2023,Fall
