Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
ENGL 1B (Section 11),46957,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,04:30PM-05:45PM,Amanda Smith,BBC124,08/21/23-12/06/23,0,2023,Fall
ENGL 1B (Section 12),46958,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,01:30PM-02:45PM,Colton Saylor,BBC128,08/21/23-12/06/23,0,2023,Fall
ENGL 1B (Section 80),47298,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,T,06:00PM-08:45PM,Regina Arnold,ONLINE,08/21/23-12/06/23,1,2023,Fall
ENGL 1B (Section 81),47317,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,R,06:00PM-08:45PM,Regina Arnold,ONLINE,08/21/23-12/06/23,3,2023,Fall
ENGL 1B (Section 82),48040,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,F,09:30AM-12:15PM,Michael Edgerton,ONLINE,08/21/23-12/06/23,0,2023,Fall
ENGL 1B (Section 83),48041,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,3,2023,Fall
ENGL 1B (Section 84),50220,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,0,2023,Fall
ENGL 1B (Section 85),51082,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,3,2023,Fall
ENGR 10 (Section 01),41020,In Person,Introduction to Engineering,GE: E,3.0,SEM,MW,12:00PM-12:50PM,Jack Warecki,MD101,08/21/23-12/06/23,34,2023,Fall
ENGR 10 (Section 02),41224,In Person,Introduction to Engineering,GE: E,3.0,SEM,MW,03:00PM-03:50PM,Kourosh Youssefi,MD101,08/21/23-12/06/23,129,2023,Fall
ENGR 10 (Section 03),41591,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Ahmed Banafa,ENG391,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 04),41022,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Smita Duorah,ENG393,08/21/23-12/06/23,1,2023,Fall
ENGR 10 (Section 05),41026,In Person,Introduction to Engineering,,0,LAB,T,12:00PM-02:45PM,Glenn Friedman,ENG391,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 06),41027,In Person,Introduction to Engineering,,0,LAB,T,12:00PM-02:45PM,Spoorthy Ananthaiah,ENG393,08/21/23-12/06/23,2,2023,Fall
ENGR 10 (Section 07),41028,In Person,Introduction to Engineering,,0,LAB,T,03:00PM-05:45PM,Vasuda Bhatia,ENG391,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 08),41029,In Person,Introduction to Engineering,,0,LAB,T,03:00PM-05:45PM,Glenn Friedman,ENG393,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 09),41030,In Person,Introduction to Engineering,,0,LAB,T,06:00PM-08:45PM,Steven Sepka,ENG391,08/21/23-12/06/23,1,2023,Fall
ENGR 10 (Section 10),41031,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG391,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 11),41039,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Vasuda Bhatia,ENG393,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 12),41040,In Person,Introduction to Engineering,,0,LAB,W,04:00PM-06:45PM,Saied Rafati,ENG391,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 13),41041,In Person,Introduction to Engineering,,0,LAB,W,04:00PM-06:45PM,Javier Valencia,ENG393,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 14),44448,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Jane Huynh,ENG391,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 15),41047,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG393,08/21/23-12/06/23,2,2023,Fall
ENGR 10 (Section 16),41048,In Person,Introduction to Engineering,,0,LAB,R,12:00PM-02:45PM,Vasuda Bhatia,ENG391,08/21/23-12/06/23,1,2023,Fall
ENGR 10 (Section 17),44449,In Person,Introduction to Engineering,,0,LAB,R,12:00PM-02:45PM,Jane Huynh,ENG393,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 18),41049,In Person,Introduction to Engineering,,0,LAB,R,03:00PM-05:45PM,Vasuda Bhatia,ENG391,08/21/23-12/06/23,2,2023,Fall
ENGR 10 (Section 19),44450,In Person,Introduction to Engineering,,0,LAB,R,03:00PM-05:45PM,Denise Gip,ENG393,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 20),41592,In Person,Introduction to Engineering,,0,LAB,R,06:00PM-08:45PM,Javier Valencia,ENG391,08/21/23-12/06/23,1,2023,Fall
ENGR 10 (Section 21),41063,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Saied Rafati,ENG391,08/21/23-12/06/23,2,2023,Fall
ENGR 10 (Section 22),41064,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Ahmed Banafa,ENG393,08/21/23-12/06/23,0,2023,Fall
ENGR 10 (Section 23),41065,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:10PM,Smita Duorah,ENG391,08/21/23-12/06/23,1,2023,Fall
ENGR 10 (Section 24),43745,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:10PM,Kourosh Youssefi,ENG393,08/21/23-12/06/23,2,2023,Fall
ENGR 100W (Section 03),43185,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Clare Cordero,ENG388,08/21/23-12/06/23,2,2023,Fall
ENGR 100W (Section 04),43186,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Clare Cordero,ENG388,08/21/23-12/06/23,2,2023,Fall
ENGR 100W (Section 04),43186,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG388,08/21/23-12/06/23,2,2023,Fall
ENGR 100W (Section 05),43187,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Alla Petrosyan,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 06),43188,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Alla Petrosyan,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 06),43188,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Alla Petrosyan,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 13),43196,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,01:30PM-02:20PM,Clare Cordero,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 14),43197,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,02:20PM-03:20PM,Clare Cordero,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 14),43197,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 15),43198,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,03:30PM-04:20PM,Christopher Bankston,ONLINE,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 16),43199,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,04:20PM-05:20PM,Christopher Bankston,ONLINE,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 16),43199,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Christopher Bankston,ONLINE,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 17),43203,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,11:00AM-12:50PM,Alla Petrosyan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 18),43204,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-01:50PM,Alla Petrosyan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 19),43205,In Person,Engineering Reports,GE: WID+R,3.0,SEM,R,11:00AM-12:50PM,John Leih,ENG392,08/21/23-12/06/23,1,2023,Fall
ENGR 100W (Section 20),43213,In Person,Engineering Reports,GE: WID+R,3.0,LAB,T,11:00AM-01:50PM,John Leih,ENG392,08/21/23-12/06/23,1,2023,Fall
ENGR 100W (Section 21),43218,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,05:00PM-05:50PM,Nathapong Shugan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 22),43219,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,05:50PM-07:20PM,Nathapong Shugan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 25),43223,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,Alla Petrosyan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 26),43224,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,11:10AM-12:30PM,Alla Petrosyan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 26),43224,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,01:00PM-02:40PM,Alla Petrosyan,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 27),43225,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,Barbara Murphywesley,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 28),43226,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,11:10AM-12:30PM,Barbara Murphywesley,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 28),43226,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,01:00PM-02:40PM,Barbara Murphywesley,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 29),43227,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,03:00PM-03:50PM,Barbara Murphywesley,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 30),43228,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,03:50PM-05:20PM,Barbara Murphywesley,ENG392,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 33),47799,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Craig Jones,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 34),47800,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Craig Jones,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 35),47801,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,08:00AM-08:50AM,John Leih,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 36),47802,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,08:50AM-10:20AM,John Leih,ENG388,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 37),47804,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,TR,06:00PM-06:50PM,Christopher Bankston,ONLINE,08/21/23-12/06/23,1,2023,Fall
ENGR 100W (Section 38),47805,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,TR,06:50PM-08:20PM,Christopher Bankston,ONLINE,08/21/23-12/06/23,1,2023,Fall
ENGR 100W (Section 41),47808,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,Craig Jones,ENG394,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 42),47809,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,11:10AM-02:40PM,Craig Jones,ENG394,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 51),50404,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,07:30AM-08:20AM,Nathapong Shugan,ENG388,08/21/23-12/06/23,1,2023,Fall
ENGR 100W (Section 52),50405,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,08:20AM-09:20AM,Nathapong Shugan,ENG388,08/21/23-12/06/23,27,2023,Fall
ENGR 100W (Section 58),50411,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Kevin Moore,ENG394,08/21/23-12/06/23,0,2023,Fall
ENGR 100W (Section 61),50414,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:10AM,John Leih,ENG407,08/21/23-12/06/23,1,2023,Fall
ENGR 100W (Section 62),50415,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,11:10AM-12:30PM,John Leih,ENG407,08/21/23-12/06/23,1,2023,Fall
ENGR 195A (Section 01),43562,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,10:30AM-11:45AM,Lin Zou,ENG189,08/21/23-12/06/23,44,2023,Fall
ENGR 195A (Section 03),43564,In Person,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,01:30PM-02:45PM,Lin Zou,ENG189,08/21/23-12/06/23,0,2023,Fall
ENGR 195A (Section 81),50126,Fully Online,Global and Social Issues in Engineering,GE: S,1.0,LEC,F,12:00PM-01:15PM,Lin Zou,ONLINE,08/21/23-12/06/23,0,2023,Fall
ENGR 195B (Section 01),42360,In Person,Global and Social Issues in Engineering,GE: V,1.0,LEC,F,01:00PM-02:15PM,Gregory Courand,WSQ109,08/21/23-12/06/23,74,2023,Fall
GEOL 1 (Section 01),40751,In Person,General Geology,GE: B1+B3,4.0,LEC,MW,01:30PM-02:45PM,Hollianne Mcclure / Jonathan Miller,DH351,08/21/23-12/06/23,0,2023,Fall
GEOL 1 (Section 04),40753,In Person,General Geology,,0,LAB,T,11:30AM-02:15PM,Jonathan Miller / Ryan Portner,DH311,08/21/23-12/06/23,0,2023,Fall
GEOL 1 (Section 05),40754,In Person,General Geology,,0,LAB,T,02:30PM-05:15PM,Jonathan Miller / Ryan Portner,DH311,08/21/23-12/06/23,1,2023,Fall
GEOL 1 (Section 06),40755,In Person,General Geology,,0,LAB,T,05:30PM-08:15PM,Joseph Petsche / Ryan Portner,DH311,08/21/23-12/06/23,0,2023,Fall
GEOL 1 (Section 07),41155,In Person,General Geology,,0,LAB,R,08:30AM-11:15AM,Derek Mena Godoy / Ryan Portner,DH311,08/21/23-12/06/23,1,2023,Fall
GEOL 1 (Section 08),41156,In Person,General Geology,,0,LAB,R,11:30AM-02:15PM,Ryan Portner / Hollianne Mcclure,DH311,08/21/23-12/06/23,0,2023,Fall
GEOL 1 (Section 09),42993,In Person,General Geology,,0,LAB,R,02:30PM-05:15PM,Will Rizza / Ryan Portner,DH311,08/21/23-12/06/23,1,2023,Fall
GEOL 1 (Section 10),42994,In Person,General Geology,,0,LAB,R,05:30PM-08:15PM,Ryan Portner / Will Rizza,DH311,08/21/23-12/06/23,5,2023,Fall
GEOL 1 (Section 11),42995,In Person,General Geology,,0,LAB,F,09:00AM-11:45AM,Matthew Leigh / Ryan Portner,DH311,08/21/23-12/06/23,2,2023,Fall
GEOL 1 (Section 12),43137,In Person,General Geology,,0,LAB,T,08:30AM-11:15AM,Derek Mena Godoy / Ryan Portner,DH311,08/21/23-12/06/23,4,2023,Fall
GEOL 1 (Section 80),46025,Hybrid,General Geology,GE: B1+B3,4.0,LEC,MW,10:30AM-11:45AM,Matthew Leigh / Jonathan Miller,,08/21/23-12/06/23,9,2023,Fall
GEOL 1 (Section 81),46026,Hybrid,General Geology,GE: B1+B3,4.0,LEC,MW,12:00PM-01:15PM,Matthew Leigh / Jonathan Miller,,08/21/23-12/06/23,3,2023,Fall
GEOL 7 (Section 05),40759,In Person,"Earth, Time and Life",,0,LAB,M,05:30PM-08:15PM,Michele Dodge / Carlie Pietsch,DH311,08/21/23-12/06/23,0,2023,Fall
GEOL 7 (Section 06),40760,In Person,"Earth, Time and Life",,0,LAB,W,08:30AM-11:15AM,Robert Meyer / Carlie Pietsch,DH311,08/21/23-12/06/23,0,2023,Fall
GEOL 7 (Section 07),41183,In Person,"Earth, Time and Life",,0,LAB,W,11:30AM-02:15PM,Michele Dodge / Carlie Pietsch,DH311,08/21/23-12/06/23,0,2023,Fall
GEOL 7 (Section 08),40997,In Person,"Earth, Time and Life",,0,LAB,W,02:30PM-05:15PM,Madeline Doyle / Carlie Pietsch,DH311,08/21/23-12/06/23,0,2023,Fall
ISE 130 (Section 03),49209,In Person,Engineering Probability and Statistics,,3.0,LEC,MW,10:30AM-11:45AM,Yue Luo,ENG331,08/21/23-12/06/23,4,2023,Fall
ISE 130 (Section 04),50773,In Person,Engineering Probability and Statistics,,3.0,LEC,MW,12:00PM-01:15PM,Supreeta Amin,ENG339,08/21/23-12/06/23,1,2023,Fall
ISE 130 (Section 80),45030,Fully Online,Engineering Probability and Statistics,,3.0,LEC,TR,09:00AM-10:15AM,Yue Luo,ONLINE,08/21/23-12/06/23,0,2023,Fall
ISE 164 (Section 81),50514,Fully Online,Computer and Human Interaction,,3.0,SEM,M,06:00PM-08:45PM,Abbas Moallem,ONLINE,08/21/23-12/06/23,1,2023,Fall
ISE 164 (Section 82),50515,Fully Online,Computer and Human Interaction,,3.0,SEM,T,06:00PM-08:45PM,Abbas Moallem,ONLINE,08/21/23-12/06/23,15,2023,Fall
MATE 153 (Section 01),43286,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,3.0,LEC,MW,09:00AM-09:50AM,Tony Pan,ENG343,08/21/23-12/06/23,8,2023,Fall
MATE 153 (Section 02),43287,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,3.0,LEC,TR,04:30PM-05:20PM,Amin Termeh Yousefi,ENG343,08/21/23-12/06/23,14,2023,Fall
MATE 153 (Section 03),43288,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,M,06:00PM-08:45PM,Emi Ishida,ENG105,08/21/23-12/06/23,1,2023,Fall
MATE 153 (Section 05),43290,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,W,09:00AM-11:45AM,Iftiza Ahmed Shovon,ENG105,08/21/23-12/06/23,1,2023,Fall
MATE 153 (Section 06),43291,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,W,06:00PM-08:45PM,Santosh Kc,ENG105,08/21/23-12/06/23,6,2023,Fall
MATE 153 (Section 07),43292,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,T,01:30PM-04:15PM,Brenda Serrano,ENG105,08/21/23-12/06/23,2,2023,Fall
MATE 153 (Section 08),43782,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,R,10:30AM-01:15PM,Iftiza Ahmed Shovon,ENG105,08/21/23-12/06/23,0,2023,Fall
MATE 153 (Section 09),43852,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,R,01:30PM-04:15PM,Craig England,ENG105,08/21/23-12/06/23,4,2023,Fall
MATE 153 (Section 10),44829,In Person,"Electronic, Optical, and Magnetic Properties of Materials",,0,LAB,F,09:00AM-11:45AM,Vasuda Bhatia,ENG105,08/21/23-12/06/23,0,2023,Fall
MATH 30 (Section 02),43506,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,MH520,08/21/23-12/06/23,1,2023,Fall
MATH 30 (Section 04),47156,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Peter Gao,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30 (Section 05),47235,In Person,Calculus I,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Patrick Murphy,MH424,08/21/23-12/06/23,1,2023,Fall
MATH 30 (Section 06),47236,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Minh Vu,MH224,08/21/23-12/06/23,1,2023,Fall
MATH 30 (Section 07),43501,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH224,08/21/23-12/06/23,2,2023,Fall
MATH 30 (Section 08),43503,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Padmavati Tanniru,MH224,08/21/23-12/06/23,1,2023,Fall
MATH 30 (Section 09),43505,In Person,Calculus I,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Padmavati Tanniru,MH224,08/21/23-12/06/23,1,2023,Fall
MATH 30 (Section 61),43507,In Person,Calculus I,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Olga Kovaleva,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30 (Section 62),43504,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Peter Gao,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30 (Section 63),43764,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Olga Kovaleva,MH424,08/21/23-12/06/23,3,2023,Fall
MATH 30 (Section 64),50379,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Olga Kovaleva,MH424,08/21/23-12/06/23,11,2023,Fall
MATH 30W (Section 01),43383,In Person,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Suma Nagral,WSQ001B,08/21/23-12/06/23,1,2023,Fall
MATH 30W (Section 02),44437,In Person,Calculus I Workshop,,2.0,LAB,MTWR,10:30AM-11:45AM,Bem Cayco,WSQ001B,08/21/23-12/06/23,2,2023,Fall
MATH 30W (Section 03),44438,In Person,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,WSQ001B,08/21/23-12/06/23,0,2023,Fall
MATH 30W (Section 04),44439,In Person,Calculus I Workshop,,2.0,LAB,MTWR,01:30PM-02:45PM,Bem Cayco,WSQ001B,08/21/23-12/06/23,0,2023,Fall
MATH 30W (Section 05),43381,In Person,Calculus I Workshop,,2.0,LAB,MTWR,03:00PM-04:15PM,Amelia Le,WSQ001B,08/21/23-12/06/23,0,2023,Fall
MATH 30W (Section 06),43382,In Person,Calculus I Workshop,,2.0,LAB,MTWR,04:30PM-05:45PM,Bem Cayco,WSQ001B,08/21/23-12/06/23,0,2023,Fall
MATH 30W (Section 07),44442,In Person,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Amelia Le,WSQ001C,08/21/23-12/06/23,0,2023,Fall
MATH 30W (Section 60),44443,In Person,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,WSQ001C,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 02),44609,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,MH520,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 04),47157,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Peter Gao,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 05),47237,In Person,Calculus I,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Patrick Murphy,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 06),47238,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Minh Vu,MH224,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 07),43526,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH224,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 08),43527,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Padmavati Tanniru,MH224,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 09),43523,In Person,Calculus I,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Padmavati Tanniru,MH224,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 61),43524,In Person,Calculus I,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Olga Kovaleva,MH424,08/21/23-12/06/23,1,2023,Fall
MATH 30X (Section 62),43521,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Peter Gao,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 63),43525,In Person,Calculus I,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Olga Kovaleva,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 30X (Section 64),50380,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Olga Kovaleva,MH424,08/21/23-12/06/23,0,2023,Fall
MATH 31 (Section 02),43509,In Person,Calculus II,GE: B4,4.0,SEM,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,08/21/23-12/06/23,1,2023,Fall
MATH 31 (Section 05),44303,In Person,Calculus II,GE: B4,4.0,SEM,MWF,03:00PM-04:10PM,Medha Bodas,DMH227,08/21/23-12/06/23,1,2023,Fall
MATH 31 (Section 06),43542,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,07:30AM-08:20AM,Carl Bugarin,SH347,08/21/23-12/06/23,2,2023,Fall
MATH 31 (Section 07),43512,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,09:00AM-09:50AM,Carl Bugarin,SH347,08/21/23-12/06/23,0,2023,Fall
MATH 31 (Section 64),43511,In Person,Calculus II,GE: B4,4.0,SEM,MWF,01:30PM-02:40PM,Medha Bodas,DMH227,08/21/23-12/06/23,0,2023,Fall
MATH 31W (Section 01),43469,In Person,Calculus II Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Jonas Fahrney,WSQ001D,08/21/23-12/06/23,0,2023,Fall
MATH 31W (Section 02),43470,In Person,Calculus II Workshop,,1.0,LAB,MW,12:00PM-01:15PM,Jonas Fahrney,WSQ001D,08/21/23-12/06/23,0,2023,Fall
MATH 31W (Section 03),43471,In Person,Calculus II Workshop,,1.0,LAB,MW,01:30PM-02:45PM,Kevin Nguyen,WSQ001D,08/21/23-12/06/23,2,2023,Fall
MATH 31W (Section 04),43472,In Person,Calculus II Workshop,,1.0,LAB,MW,03:00PM-04:15PM,Bala Meghana Shivani Sripathi Panditharadhyula,WSQ001D,08/21/23-12/06/23,1,2023,Fall
MATH 31W (Section 05),43473,In Person,Calculus II Workshop,,1.0,LAB,MW,04:30PM-05:45PM,Bala Meghana Shivani Sripathi Panditharadhyula,WSQ001D,08/21/23-12/06/23,2,2023,Fall
MATH 31W (Section 06),43476,In Person,Calculus II Workshop,,1.0,LAB,TR,10:30AM-11:45AM,Jonas Fahrney,WSQ001D,08/21/23-12/06/23,0,2023,Fall
MATH 31W (Section 07),43474,In Person,Calculus II Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Jonas Fahrney,WSQ001D,08/21/23-12/06/23,0,2023,Fall
MATH 31W (Section 08),50905,In Person,Calculus II Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Jeffrey Beckstrand,DH416,08/21/23-12/06/23,2,2023,Fall
MATH 31W (Section 09),50956,In Person,Calculus II Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Jeffrey Beckstrand,MH234,08/21/23-12/06/23,1,2023,Fall
MATH 31X (Section 02),43529,In Person,Calculus II,GE: B4,4.0,LEC,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,08/21/23-12/06/23,0,2023,Fall
MATH 31X (Section 05),44304,In Person,Calculus II,GE: B4,4.0,LEC,MWF,03:00PM-04:10PM,Medha Bodas,DMH227,08/21/23-12/06/23,2,2023,Fall
MATH 31X (Section 06),48380,In Person,Calculus II,GE: B4,4.0,LEC,MTWR,07:30AM-08:20AM,Carl Bugarin,SH347,08/21/23-12/06/23,0,2023,Fall
