Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
EE 122 (Section 05),27509,In Person,Electronic Design I,,0,LAB,R,12:00PM-02:45PM,Brandon Garcia,ENG290,01/24/24-05/13/24,0,2024,Spring
EE 122 (Section 06),30243,In Person,Electronic Design I,,0,LAB,W,03:00PM-05:45PM,Pavan Kumar Bajjuri,ENG290,01/24/24-05/13/24,0,2024,Spring
EE 124 (Section 01),20122,In Person,Electronic Design II,,4.0,SEM,MW,07:30AM-08:45AM,Rakesh Jeyasingh,ENG345,01/24/24-05/13/24,0,2024,Spring
EE 124 (Section 02),20531,In Person,Electronic Design II,,0,LAB,T,10:30AM-01:15PM,Jacob Akers,ENG258,01/24/24-05/13/24,0,2024,Spring
EE 124 (Section 03),22783,In Person,Electronic Design II,,0,LAB,R,10:30AM-01:15PM,Shiva Kumar Appam,ENG258,01/24/24-05/13/24,0,2024,Spring
EE 124 (Section 04),26720,In Person,Electronic Design II,,0,LAB,M,12:00PM-02:45PM,Tianhao Jia,ENG258,01/24/24-05/13/24,0,2024,Spring
EE 124 (Section 05),30356,In Person,Electronic Design II,,0,LAB,W,12:00PM-02:45PM,Chandra Prakash Saini,ENG258,01/24/24-05/13/24,0,2024,Spring
EE 128 (Section 01),28814,In Person,Physical Electronics,,3.0,SEM,TR,10:30AM-11:45AM,Lili He,ENG403,01/24/24-05/13/24,0,2024,Spring
EE 128 (Section 02),27435,In Person,Physical Electronics,,3.0,SEM,TR,03:00PM-04:15PM,Lili He,ENG340,01/24/24-05/13/24,0,2024,Spring
EE 132 (Section 02),28817,In Person,Theory of Automatic Controls,,3.0,SEM,TR,06:00PM-07:15PM,Murat Okyar,ENG331,01/24/24-05/13/24,0,2024,Spring
EE 140 (Section 01),24212,In Person,Principles of Electromagnetic Fields,,3.0,LEC,TR,04:30PM-05:45PM,Raymond Kwok,ENG345,01/24/24-05/13/24,0,2024,Spring
EE 198A (Section 01),20977,In Person,Senior Design Project I,GE: S,1.0,LAB,F,10:00AM-12:45PM,Thuy Le / Robert Morelos-Zaragoza,ENG238,01/24/24-05/13/24,0,2024,Spring
EE 198A (Section 02),20978,In Person,Senior Design Project I,GE: S,1.0,LAB,F,10:00AM-12:45PM,Thuy Le,ENG244,01/24/24-05/13/24,0,2024,Spring
EE 198B (Section 01),22089,In Person,Senior Design Project II,GE: V,3.0,LAB,S,09:00AM-06:00PM,Thuy Le / Sotoudeh Hamedi-Hagh,ENG291,01/24/24-05/13/24,0,2024,Spring
EE 198B (Section 02),22091,In Person,Senior Design Project II,GE: V,3.0,LAB,S,09:00AM-06:00PM,Thuy Le / Sotoudeh Hamedi-Hagh,ENG295,01/24/24-05/13/24,0,2024,Spring
EE 198B (Section 03),22092,In Person,Senior Design Project II,GE: V,3.0,LAB,S,09:00AM-06:00PM,Thuy Le / Chang Choo,ENG376,01/24/24-05/13/24,1,2024,Spring
ENGL 1A (Section 01),24688,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Christopher Dizon,BBC122,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 02),24740,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Ume Ali,BBC221,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 03),24741,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Sophie Aust,BBC128,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 04),24742,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Aleksandra Gorka,SH229,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 06),24744,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Ume Ali,BBC130,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 08),24746,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Rachel Turner,BBC221,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 09),24747,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Rachel Turner,SH411,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 10),24748,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Ume Ali,BBC130,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 13),24755,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Ryan Smith,SH411,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 14),24757,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Alex Davis,BBC122,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 16),24759,In Person,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Yasmeen Abdeljabbar,CL225B,01/24/24-05/13/24,4,2024,Spring
ENGL 1A (Section 17),24760,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Christopher Dizon,BBC122,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 19),24762,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Anne Cheilek,CL225A,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 21),24764,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Alayna Mills,CL225B,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 22),24765,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Alayna Mills,SH348,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 24),24767,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Alayna Mills,CL225B,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 25),24768,In Person,First Year Writing,GE: A2,3.0,LEC,T,06:00PM-08:45PM,Regina Arnold,BBC221,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 26),24769,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Roohi Vora,SH229,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 27),24770,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Sara Cook,BBC123,01/24/24-05/13/24,1,2024,Spring
ENGL 1A (Section 28),24831,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Alesya Petty,CL225A,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 29),24833,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Adam Smith,BBC203,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 30),24940,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Deeptiman Kaushik,BBC121,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 31),26792,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Yuching Yang,BBC124,01/24/24-05/13/24,5,2024,Spring
ENGL 1A (Section 32),24890,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Au-Co Tran,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 33),24892,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Danielle Allen,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 34),26712,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Yuching Yang,CL225A,01/24/24-05/13/24,1,2024,Spring
ENGL 1A (Section 36),27400,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Joseph Navarro,BBC121,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 39),27403,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Au-Co Tran,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 44),27408,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Karen Liou,CL225B,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 45),27409,In Person,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Au-Co Tran,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 50),27416,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Victoria Thorp,BBC221,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 53),27420,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Rachel Turner,CL225B,01/24/24-05/13/24,7,2024,Spring
ENGL 1A (Section 57),27521,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Ryan Smith,CL316,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 59),27526,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Nalana La Framboise,SH229,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 69),27536,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Ryan Smith,SH413,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 70),27826,In Person,First Year Writing,GE: A2,3.0,LEC,MW,07:30AM-08:45AM,Ryan Smith,CL316,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 72),28758,In Person,First Year Writing,GE: A2,3.0,LEC,MW,12:00PM-01:15PM,Tony Papanikolas,BBC122,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 75),29310,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Sara Cook,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 77),29356,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Rachel Turner,BBC121,01/24/24-05/13/24,5,2024,Spring
ENGL 1A (Section 80),27537,Fully Online,First Year Writing,GE: A2,3.0,LEC,MW,07:30AM-08:45AM,Daniel Hendel De La O,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGL 1A (Section 82),27539,Fully Online,First Year Writing,GE: A2,3.0,LEC,F,09:30AM-12:15PM,Avantika Rohatgi,ONLINE,01/24/24-05/13/24,1,2024,Spring
ENGL 1A (Section 83),27540,Fully Online,First Year Writing,GE: A2,3.0,LEC,M,06:00PM-08:45PM,Kirsten Schwartz,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 01),23473,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,12:00PM-01:15PM,Avantika Rohatgi,CL316,01/24/24-05/13/24,1,2024,Spring
ENGL 1B (Section 03),24541,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,09:00AM-10:15AM,Allison Gregory,CL225B,01/24/24-05/13/24,4,2024,Spring
ENGL 1B (Section 04),24542,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,10:30AM-11:45AM,Allison Gregory,CL225B,01/24/24-05/13/24,1,2024,Spring
ENGL 1B (Section 06),24543,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,01:30PM-02:45PM,Allison Gregory,BBC123,01/24/24-05/13/24,8,2024,Spring
ENGL 1B (Section 07),24544,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,03:00PM-04:15PM,Allison Gregory,BBC123,01/24/24-05/13/24,8,2024,Spring
ENGL 1B (Section 08),24545,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,12:00PM-01:15PM,Kristian O'Hare,SH348,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 09),24546,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,09:00AM-10:15AM,Amanda Smith,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 11),24548,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,12:00PM-01:15PM,Faith Kirk,SH411,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 12),24549,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,01:30PM-02:45PM,Faith Kirk,SH411,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 13),24550,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,09:00AM-10:15AM,Faith Kirk,SH413,01/24/24-05/13/24,2,2024,Spring
ENGL 1B (Section 14),24551,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,10:30AM-11:45AM,Mark Dowdy,BBC221,01/24/24-05/13/24,1,2024,Spring
ENGL 1B (Section 16),24554,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,01:30PM-02:45PM,Amanda Smith,BBC124,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 18),24557,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,09:00AM-10:15AM,Mark Dowdy,BBC221,01/24/24-05/13/24,2,2024,Spring
ENGL 1B (Section 20),24558,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,03:00PM-04:15PM,Mark Dowdy,BBC122,01/24/24-05/13/24,3,2024,Spring
ENGL 1B (Section 21),24559,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,01:30PM-02:45PM,Avantika Rohatgi,CL316,01/24/24-05/13/24,14,2024,Spring
ENGL 1B (Section 22),24561,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,03:00PM-04:15PM,Kristian O'Hare,SH347,01/24/24-05/13/24,4,2024,Spring
ENGL 1B (Section 25),24565,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,10:30AM-11:45AM,Faith Kirk,SH413,01/24/24-05/13/24,1,2024,Spring
ENGL 1B (Section 26),26350,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,01:30PM-02:45PM,Mark Dowdy,BBC221,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 29),29312,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,03:00PM-04:15PM,Colton Saylor,CL218,01/24/24-05/13/24,6,2024,Spring
ENGL 1B (Section 30),29313,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,01:30PM-02:45PM,Colton Saylor,SH229,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 80),27653,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,F,09:30AM-12:15PM,Daniel Hendel De La O,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 81),27654,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,W,06:00PM-08:45PM,Zehlia Babaci-Wilhite,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGL 1B (Section 82),27655,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,M,06:00PM-08:45PM,Zehlia Babaci-Wilhite,ONLINE,01/24/24-05/13/24,1,2024,Spring
ENGL 1B (Section 83),27656,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,01/24/24-05/13/24,2,2024,Spring
ENGL 1B (Section 84),27657,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Sherri Harvey,ONLINE,01/24/24-05/13/24,2,2024,Spring
ENGR 10 (Section 01),21050,In Person,Introduction to Engineering,GE: E,3.0,SEM,MW,12:00PM-12:50PM,Kourosh Youssefi,MD101,01/24/24-05/13/24,5,2024,Spring
ENGR 10 (Section 02),21051,In Person,Introduction to Engineering,GE: E,3.0,SEM,MW,03:00PM-03:45PM,Jack Warecki,MD101,01/24/24-05/13/24,79,2024,Spring
ENGR 10 (Section 03),21052,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Ahmed Banafa,ENG393,01/24/24-05/13/24,1,2024,Spring
ENGR 10 (Section 04),21053,In Person,Introduction to Engineering,,0,LAB,T,03:00PM-05:45PM,Smita Duorah,ENG393,01/24/24-05/13/24,1,2024,Spring
ENGR 10 (Section 05),21054,In Person,Introduction to Engineering,,0,LAB,R,03:00PM-05:45PM,Smita Duorah,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 06),21055,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG391,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 07),21056,In Person,Introduction to Engineering,,0,LAB,W,04:00PM-06:45PM,Vasuda Bhatia,ENG391,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 08),21057,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Saied Rafati,ENG393,01/24/24-05/13/24,1,2024,Spring
ENGR 10 (Section 09),21058,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:15PM,Saied Rafati,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 10),21059,In Person,Introduction to Engineering,,0,LAB,T,12:00PM-02:45PM,Jane Huynh,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 11),21060,In Person,Introduction to Engineering,,0,LAB,T,06:00PM-08:45PM,Steven Sepka,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 12),21061,In Person,Introduction to Engineering,,0,LAB,R,12:00PM-02:45PM,Denise Gip,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 14),21062,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Spoorthy Ananthaiah,ENG393,01/24/24-05/13/24,9,2024,Spring
ENGR 10 (Section 15),23934,In Person,Introduction to Engineering,,0,LAB,W,09:00AM-11:45AM,Kourosh Youssefi,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 16),23935,In Person,Introduction to Engineering,,0,LAB,R,06:00PM-08:45PM,Javier Valencia,ENG393,01/24/24-05/13/24,0,2024,Spring
ENGR 10 (Section 20),24242,In Person,Introduction to Engineering,,0,LAB,R,09:00AM-11:45AM,Jane Huynh,ENG391,01/24/24-05/13/24,2,2024,Spring
ENGR 10 (Section 21),24243,In Person,Introduction to Engineering,,0,LAB,F,12:30PM-03:15PM,Javier Valencia,ENG391,01/24/24-05/13/24,1,2024,Spring
ENGR 10 (Section 23),30214,In Person,Introduction to Engineering,,0,LAB,F,09:00AM-11:45AM,Ahmed Banafa,ENG391,01/24/24-05/13/24,1,2024,Spring
ENGR 10 (Section 24),30215,In Person,Introduction to Engineering,,0,LAB,T,09:00AM-11:45AM,Jane Huynh,ENG391,01/24/24-05/13/24,5,2024,Spring
ENGR 10 (Section 25),30400,In Person,Introduction to Engineering,,0,LAB,W,04:00PM-06:45PM,Smita Duorah,ENG393,01/24/24-05/13/24,1,2024,Spring
ENGR 100W (Section 01),20184,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,07:30AM-08:20AM,Nathapong Shugan,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 02),20185,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,08:20AM-09:20AM,Nathapong Shugan,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 02),20185,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Nathapong Shugan,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 05),20186,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Bonnie Hsia,ENG388,01/24/24-05/13/24,1,2024,Spring
ENGR 100W (Section 06),20124,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Bonnie Hsia,ENG388,01/24/24-05/13/24,1,2024,Spring
ENGR 100W (Section 06),20124,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Bonnie Hsia,ENG388,01/24/24-05/13/24,1,2024,Spring
ENGR 100W (Section 07),20125,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Clare Cordero,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 08),20521,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Clare Cordero,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 08),20521,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 09),20522,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,09:30AM-10:20AM,Alla Petrosyan,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 10),20126,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,10:20AM-11:20AM,Alla Petrosyan,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 10),20126,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Alla Petrosyan,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 11),20538,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,01:30PM-02:20PM,Clare Cordero,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 12),20537,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,02:20PM-03:20PM,Clare Cordero,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 12),20537,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Clare Cordero,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 13),20400,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,01:30PM-02:20PM,Kevin Moore,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 14),20401,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,02:20PM-03:20PM,Kevin Moore,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 14),20401,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Kevin Moore,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 15),20488,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,01:30PM-02:20PM,Bonnie Hsia,ENG394,01/24/24-05/13/24,4,2024,Spring
ENGR 100W (Section 16),20489,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,02:20PM-03:20PM,Bonnie Hsia,ENG394,01/24/24-05/13/24,4,2024,Spring
ENGR 100W (Section 16),20489,In Person,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Bonnie Hsia,ENG394,01/24/24-05/13/24,4,2024,Spring
ENGR 100W (Section 17),21259,Fully Online,Engineering Reports,GE: WID+R,3.0,SEM,MW,03:30PM-04:20PM,Christopher Bankston,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 18),21260,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,MW,04:20PM-05:20PM,Christopher Bankston,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 18),21260,Fully Online,Engineering Reports,GE: WID+R,3.0,LAB,W,12:00PM-01:15PM,Christopher Bankston,ONLINE,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 27),20930,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,08:00AM-08:50AM,John Leih,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 28),20931,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,08:50AM-10:20AM,John Leih,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 29),20946,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,11:00AM-12:50PM,John Leih,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 30),20947,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-01:50PM,John Leih,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 31),21261,Hybrid,Engineering Reports,GE: WID+R,3.0,SEM,R,11:00AM-12:50PM,Alla Petrosyan,,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 32),21262,Hybrid,Engineering Reports,GE: WID+R,3.0,LAB,T,11:00AM-01:50PM,Alla Petrosyan,,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 33),21145,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,02:00PM-03:50PM,Kevin Moore,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 34),21146,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,02:00PM-04:50PM,Kevin Moore,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 35),21164,Hybrid,Engineering Reports,GE: WID+R,3.0,SEM,R,02:00PM-03:50PM,Lin Zou,,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 36),21165,Hybrid,Engineering Reports,GE: WID+R,3.0,LAB,T,02:00PM-04:50PM,Lin Zou,,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 39),21168,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,06:00PM-06:50PM,Barbara Murphywesley,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 40),21169,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,06:50PM-08:20PM,Barbara Murphywesley,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 45),21529,In Person,Engineering Reports,GE: WID+R,3.0,SEM,TR,03:00PM-03:50PM,Christopher Bankston,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 46),21530,In Person,Engineering Reports,GE: WID+R,3.0,LAB,TR,03:50PM-05:20PM,Christopher Bankston,,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 53),21860,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Jennifer Bean,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 54),21861,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Jennifer Bean,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 57),21924,In Person,Engineering Reports,GE: WID+R,3.0,SEM,MW,06:00PM-06:50PM,Barbara Murphywesley,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 58),21925,In Person,Engineering Reports,GE: WID+R,3.0,LAB,MW,06:50PM-08:20PM,Barbara Murphywesley,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 71),26553,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,11:00AM-12:50PM,Barbara Murphywesley,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 72),26554,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-01:50PM,Barbara Murphywesley,ENG392,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 73),26831,In Person,Engineering Reports,GE: WID+R,3.0,SEM,T,11:00AM-12:50PM,Craig Jones,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 74),26832,In Person,Engineering Reports,GE: WID+R,3.0,LAB,R,11:00AM-01:50PM,Craig Jones,ENG394,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 75),29384,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:30AM,Alla Petrosyan,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 76),29385,In Person,Engineering Reports,GE: WID+R,3.0,LAB,F,12:30PM-02:30PM,Alla Petrosyan,ENG388,01/24/24-05/13/24,0,2024,Spring
ENGR 100W (Section 77),29386,In Person,Engineering Reports,GE: WID+R,3.0,SEM,F,09:30AM-11:30AM,John Leih,ENG392,01/24/24-05/13/24,0,2024,Spring
